count,x1,y1,x2,y2
231,1041,2168,1602,1209
232,1050,2208,1692,1285
233,962,2037,1807,1377
234,865,1918,1828,1481
235,867,1851,1848,1636
236,941,1807,1877,1753
237,992,1738,1691,1760
238,1019,1684,2175,2188
239,994,1557,2299,2136
240,1391,1775,2058,2272
