count,x1,y1,x2,y2
203,11497,-1519,11313,-1547
204,13398,-1341,9915,-2054
205,12147,-1606,9803,-2349
206,9410,-2549,9482,-2760
207,11537,-1484,9436,-2398
208,12378,-1521,11413,-1640
209,9978,-2492,11211,-975
210,12466,-590,11671,-1663
211,13118,-1388,9662,-2003
212,13578,-1179,10080,-2641
213,9872,-1556,9644,-2820
214,9296,-2406,9569,-2575
215,12107,-1859,12074,-1179
216,9815,-2174,9057,-2635
217,12177,-1826,9847,-2662
218,12287,-1387,11626,-1337
219,9743,-1579,10904,-1741
220,9916,-1926,8811,-2642
221,13793,-1276,13278,-441
222,13360,-1155,9639,-1855
223,9089,-2342,9082,-2739
224,9920,-2469,11679,-1436
225,11762,-1266,11373,-1430
226,8472,-2073,12123,-1204
227,12850,-1659,9203,-2543
228,9977,-2759,9816,-2026
229,9427,-2611,9945,-1986
230,9490,-2251,9894,-2517
231,12789,-1119,10665,-1308
232,9599,-2607,14171,-863
233,9623,-2003,12336,-1772
234,9773,-1252,9556,-2531
235,9554,-2776,11961,-1388
236,9636,-2498,9323,-2204
237,12412,-1425,8598,-1344
238,13127,-193,13051,-370
239,9308,-2491,10113,-799
240,9674,-2031,12499,-1509
241,11357,-1608,9992,-2616
242,9992,-2616,9230,-2434
243,10032,-1347,9594,-2228
244,9371,-2061,9621,-2559
245,9635,-1960,9514,-2173
246,11900,-1249,12401,-1563
247,12401,-1563,10194,-853
248,9865,-994,9039,-2390
249,9376,-2702,12474,-1427
250,11527,-1569,9585,-2360
251,9354,-2474,12897,-449
252,12897,-449,12929,-1601
253,9986,-1065,11577,-1099
254,9638,-1542,9724,-2192
255,13977,-521,11013,-2693
256,9650,-2007,9810,-2590
257,9747,-1320,12504,-1634
258,12910,-1270,12079,-1237
259,9550,-2084,12192,-1402
260,11900,-1249,9527,-2389
261,10082,-2558,9986,-1065
262,9646,-2327,9279,-2511
263,10337,-1791,10703,-1226
264,10240,-2292,11916,-1450
265,10015,-2040,11975,-1641
266,9874,-2325,10712,-1872
267,9631,-2533,10010,-2180
268,12287,-1387,13809,-1374
269,11842,-1529,12326,-1549
270,11820,-1668,12741,-2058
271,10052,-1718,9908,-1559
272,9060,-2008,9066,-2710
273,12281,-925,9918,-1966
274,12250,-1061,9672,-2271
275,9828,-2358,9040,-1917
276,9381,-2374,9441,-2475
277,9630,-2844,11265,-1541
278,12726,-1570,10519,-2253
279,9490,-1589,9525,-2380
280,10939,-1756,12089,-1495
281,12827,-1477,12339,-1617
282,10609,-890,12107,-1859
283,10106,-1485,10087,-2021
284,10326,-1880,12145,-1557
285,9747,-2417,11981,-1438
286,9500,-1908,9519,-2488
287,9671,-1386,9195,-2344
288,11580,-442,10592,-1721
289,9693,-1990,10106,-1328
290,9185,-2419,9281,-2293
291,9295,-2681,10702,-2043
292,11470,-2418,9374,-2454
293,10218,-2374,8952,-2656
294,11578,-1675,11470,-2418
295,10337,-668,9818,-2536
296,13398,-2021,9589,-1383
297,13168,-1931,8167,-2061
298,9634,-2308,9151,-2067
299,11831,-1331,12360,-1602
300,11883,-1553,12641,-1719
301,9280,-2717,10852,-1580
302,13769,350,9609,-2391
303,9908,-2501,9632,-2436
304,9585,-2287,12479,-1264
305,10688,-1503,9791,-1767
306,8792,-3016,10606,-1712
307,9672,-2689,13654,-1364
308,10445,-2013,12775,-1148
309,12820,-306,11755,-1278
310,9652,-2695,12049,-1481
311,12068,-1513,9828,-2302
312,9988,-2477,9662,-2269
313,12752,-1254,9596,-1415
314,10053,-788,10207,-1094
315,10335,-641,10196,-2218
316,12460,-1750,9628,-2575
317,9954,-1868,11836,-1421
318,12016,-1481,9803,-1126
319,9536,-2308,11375,-1450
