count,x1,y1,x2,y2
0,1397,250,1420,1271
1,1382,291,1358,1283
2,1411,285,1391,1272
3,1422,289,1388,1285
4,1403,281,1416,1290
5,1393,295,1399,1276
6,1411,260,1422,1281
7,1390,233,1412,1281
8,1415,312,1427,1308
9,1424,299,1421,1311
10,1414,276,1421,1312
11,1390,264,1441,1329
12,1393,255,1415,1318
13,1404,303,1485,1357
14,1382,250,1442,1319
15,1393,291,1421,1338
16,1380,295,1432,1308
17,1396,345,1433,1345
18,1383,310,1453,1327
19,1431,275,1402,1290
20,1382,281,1436,1322
21,1413,264,1423,1333
22,1403,334,1455,1307
23,1419,338,1459,1308
24,1404,294,1432,1305
25,1438,304,1440,1305
26,1426,333,1434,1302
27,1402,303,1425,1316
28,1411,310,1410,1292
29,1414,302,1426,1291
30,1401,291,1404,1302
31,1390,292,1429,1282
32,1417,275,1433,1311
33,1405,285,1418,1301
34,1390,239,1432,1279
35,1400,264,1418,1288
36,1402,263,1449,1291
37,1382,293,1410,1271
38,1407,287,1413,1277
39,1381,245,1414,1280
40,1396,300,1411,1274
41,1396,250,1399,1279
42,1381,238,1405,1267
43,1406,293,1366,1295
44,1363,258,1389,1249
45,1398,230,1375,1246
46,1406,232,1359,1248
47,1382,267,1346,1238
48,1384,242,1350,1225
49,1354,221,1356,1226
50,1389,201,1357,1205
51,1420,248,1324,1207
52,1399,247,1325,1225
53,1385,236,1360,1186
54,1371,222,1344,1201
55,1387,220,1336,1205
56,1370,215,1347,1226
57,1407,258,1368,1206
58,1445,282,1383,1182
59,1393,239,1343,1205
60,1384,307,1376,1184
61,1397,296,1382,1201
62,1403,272,1376,1214
63,1399,260,1377,1251
64,1406,277,1366,1279
65,1379,249,1395,1285
66,1389,301,1374,1274
67,1429,282,1384,1273
68,1392,259,1393,1263
69,1399,276,1398,1277
70,1388,225,1391,1259
71,1396,282,1397,1291
72,1392,265,1423,1266
73,1376,283,1387,1265
74,1374,240,1391,1261
75,1375,257,1412,1322
76,1400,260,1366,1260
77,1413,266,1449,1290
78,1384,266,1386,1322
79,1383,246,1429,1307
80,1390,276,1400,1282
81,1401,260,1388,1263
82,1363,221,1387,1281
83,1420,277,1402,1278
84,1392,252,1404,1264
85,1382,244,1372,1266
86,1418,280,1382,1292
87,1418,273,1420,1277
88,1388,291,1387,1251
89,1387,268,1363,1248
90,1398,317,1447,1277
91,1414,262,1393,1290
92,1378,288,1407,1310
93,1399,248,1400,1253
94,1381,277,1369,1300
95,1398,267,1372,1250
96,1391,272,1376,1262
97,1397,298,1384,1269
98,1426,266,1376,1272
99,1375,303,1380,1287
100,1398,277,1434,1311
101,1382,263,1420,1302
102,1392,277,1416,1328
103,1378,256,1405,1312
104,1390,289,1421,1294
105,1390,260,1386,1295
106,1375,273,1387,1288
107,1424,284,1403,1286
108,1399,268,1383,1283
109,1409,289,1410,1247
110,1405,263,1388,1283
111,1392,302,1409,1318
112,1414,293,1452,1326
113,1398,289,1436,1302
114,1415,286,1410,1289
115,1393,267,1415,1247
116,1382,277,1391,1254
117,1397,275,1365,1224
118,1392,274,1378,1272
119,1399,277,1380,1235
120,1410,287,1388,1286
121,1385,276,1415,1262
122,1388,280,1382,1275
123,1409,257,1394,1306
124,1382,278,1398,1277
125,1402,274,1392,1305
126,1392,265,1376,1272
127,1383,280,1412,1288
128,1384,310,1394,1279
129,1375,257,1402,1303
130,1403,285,1398,1300
131,1420,295,1385,1262
132,1398,299,1391,1299
133,1407,281,1406,1289
134,1401,256,1417,1297
135,1379,305,1396,1269
136,1401,262,1378,1308
137,1397,282,1388,1293
138,1411,277,1396,1300
139,1411,289,1388,1251
140,1410,267,1367,1284
141,1393,288,1408,1269
142,1415,275,1410,1285
143,1371,290,1390,1246
144,1412,303,1374,1264
145,1423,288,1392,1281
146,1411,293,1389,1277
147,1402,264,1410,1305
148,1422,275,1395,1279
149,1373,292,1418,1261
150,1368,281,1411,1271
151,1394,285,1427,1286
152,1388,248,1402,1266
153,1390,280,1398,1254
154,1423,283,1354,1266
155,1411,273,1386,1287
156,1401,275,1387,1262
157,1396,266,1388,1270
158,1385,257,1376,1261
159,1394,260,1425,1294
160,1403,269,1378,1279
161,1387,223,1426,1276
162,1412,257,1408,1295
163,1373,273,1393,1272
164,1384,266,1404,1272
165,1389,294,1403,1308
166,1413,278,1391,1292
167,1382,285,1405,1284
168,1396,296,1416,1276
169,1389,291,1404,1291
170,1384,277,1398,1272
171,1396,275,1420,1281
172,1416,280,1403,1269
173,1385,264,1382,1285
174,1378,255,1383,1279
175,1395,304,1406,1269
176,1399,261,1401,1287
177,1402,308,1377,1290
178,1383,277,1405,1280
179,1401,260,1396,1286
180,1389,240,1393,1286
181,1398,280,1387,1290
182,1410,248,1397,1270
183,1440,275,1375,1280
184,1417,276,1392,1290
185,1407,263,1362,1296
186,1387,265,1419,1293
187,1389,268,1357,1296
188,1373,244,1389,1286
189,1400,261,1414,1306
190,1391,281,1410,1298
191,1390,243,1428,1276
192,1380,241,1406,1278
193,1378,286,1406,1283
194,1398,240,1390,1284
195,1376,275,1394,1290
196,1376,266,1392,1259
197,1382,270,1387,1269
198,1405,261,1394,1287
199,1409,262,1418,1272
200,1396,310,1366,1277
201,1403,251,1385,1264
202,1397,289,1367,1238
203,1375,239,1385,1281
204,1410,267,1404,1262
205,1390,253,1371,1294
206,1410,299,1389,1258
207,1388,292,1350,1281
208,1408,270,1404,1281
209,1408,274,1367,1276
210,1408,282,1381,1246
211,1409,289,1372,1271
212,1413,289,1390,1266
213,1407,282,1386,1263
214,1403,284,1392,1291
215,1402,266,1369,1254
216,1379,308,1403,1278
217,1400,253,1383,1283
218,1393,292,1362,1246
219,1406,301,1374,1265
220,1411,252,1384,1266
221,1412,266,1374,1264
222,1427,302,1389,1266
223,1406,299,1371,1249
224,1393,289,1386,1275
225,1388,280,1391,1284
226,1415,277,1357,1247
227,1379,311,1424,1260
228,1402,269,1391,1264
229,1426,267,1401,1292
230,1417,307,1375,1230
231,1412,309,1350,1267
232,1364,297,1429,1248
233,1395,297,1401,1271
234,1425,297,1382,1259
235,1417,285,1388,1249
236,1403,259,1383,1270
237,1417,302,1367,1267
238,1392,320,1357,1265
239,1408,237,1355,1256
240,1415,257,1392,1270
241,1422,275,1385,1251
242,1411,282,1359,1256
243,1385,272,1398,1255
244,1398,284,1374,1241
245,1367,271,1374,1255
246,1404,236,1366,1254
247,1418,247,1406,1269
248,1387,259,1364,1230
249,1390,259,1380,1270
250,1388,257,1361,1265
251,1388,250,1400,1228
252,1398,261,1402,1253
253,1387,266,1388,1274
254,1390,298,1375,1276
255,1390,279,1403,1267
256,1388,269,1373,1278
257,1396,289,1358,1265
258,1381,288,1369,1257
259,1413,274,1392,1288
260,1384,247,1391,1303
261,1406,271,1376,1253
262,1381,272,1374,1265
263,1390,297,1363,1300
264,1387,273,1375,1260
265,1405,280,1406,1289
266,1408,293,1409,1280
267,1427,278,1375,1272
268,1407,277,1373,1276
269,1398,265,1391,1277
270,1409,284,1411,1284
271,1405,293,1378,1289
272,1378,330,1374,1252
273,1414,277,1426,1265
274,1391,300,1405,1288
275,1420,304,1386,1275
276,1404,293,1366,1251
277,1419,284,1350,1259
278,1399,293,1395,1258
279,1410,320,1395,1274
280,1373,302,1390,1286
281,1414,297,1410,1275
282,1357,284,1330,1261
283,1386,316,1401,1279
284,1398,334,1403,1246
285,1368,303,1404,1265
286,1364,284,1388,1260
287,1386,277,1390,1253
288,1373,257,1429,1254
289,1394,255,1403,1279
290,1395,262,1401,1261
291,1369,260,1384,1255
292,1374,259,1400,1271
293,1392,273,1362,1297
294,1379,270,1422,1277
295,1414,304,1401,1285
296,1406,261,1384,1272
297,1390,301,1381,1262
298,1389,284,1359,1287
299,1415,276,1423,1256
300,1386,296,1377,1261
301,1410,285,1369,1263
302,1426,280,1353,1287
303,1398,276,1363,1266
304,1375,276,1383,1263
305,1416,301,1360,1245
306,1399,253,1407,1274
307,1401,245,1403,1272
308,1413,278,1395,1288
309,1396,254,1395,1264
310,1371,269,1393,1263
311,1395,273,1371,1277
312,1386,286,1422,1252
313,1379,267,1361,1284
314,1381,275,1363,1274
315,1384,277,1392,1262
316,1388,281,1375,1237
317,1412,279,1396,1271
318,1387,243,1409,1278
319,1388,292,1407,1253
320,1397,283,1415,1259
321,1369,304,1399,1245
322,1416,261,1361,1255
323,1386,271,1400,1246
324,1388,229,1395,1261
325,1412,281,1378,1272
326,1395,256,1385,1264
327,1384,274,1382,1267
328,1397,266,1408,1253
329,1378,269,1392,1282
330,1412,284,1400,1287
331,1421,263,1394,1273
332,1397,266,1402,1249
333,1391,245,1398,1264
334,1394,271,1401,1287
335,1399,275,1440,1251
336,1409,316,1397,1278
337,1414,274,1402,1282
338,1402,268,1408,1239
339,1421,276,1373,1246
340,1411,238,1423,1249
341,1406,262,1397,1249
342,1393,262,1390,1260
343,1391,276,1408,1260
344,1418,267,1360,1265
345,1410,265,1344,1215
346,1413,284,1401,1274
347,1403,259,1383,1228
348,1390,270,1395,1245
349,1409,288,1386,1229
350,1380,276,1372,1220
351,1398,276,1394,1240
352,1397,303,1370,1251
353,1405,242,1404,1271
354,1378,285,1357,1237
355,1375,283,1407,1259
356,1407,285,1357,1247
357,1415,264,1362,1218
358,1416,278,1382,1265
359,1399,233,1366,1281
360,1387,292,1394,1289
361,1399,258,1404,1266
362,1376,281,1358,1241
363,1410,299,1379,1281
364,1350,284,1408,1244
365,1404,231,1366,1256
366,1411,262,1415,1257
367,1395,293,1382,1265
368,1393,249,1411,1278
369,1421,280,1385,1261
370,1417,313,1380,1270
371,1402,280,1367,1272
372,1398,276,1414,1262
373,1406,273,1373,1257
374,1413,295,1368,1241
375,1420,270,1384,1241
376,1401,277,1389,1266
377,1411,288,1377,1247
378,1415,297,1378,1261
379,1430,297,1378,1243
380,1401,302,1356,1237
381,1391,302,1384,1253
382,1386,307,1391,1258
383,1395,318,1364,1258
384,1416,304,1379,1243
385,1411,289,1401,1241
386,1394,290,1354,1256
387,1373,260,1415,1259
388,1407,273,1399,1262
389,1400,303,1393,1261
390,1396,308,1401,1254
391,1423,283,1385,1255
392,1403,311,1347,1240
393,1391,260,1381,1230
394,1403,291,1361,1226
395,1402,264,1396,1242
396,1404,263,1380,1253
397,1384,264,1389,1234
398,1372,269,1394,1263
399,1384,285,1403,1259
400,1372,312,1403,1276
401,1392,272,1388,1255
402,1411,295,1384,1264
403,1382,281,1360,1276
404,1430,285,1375,1249
405,1421,282,1394,1249
406,1383,280,1371,1269
407,1397,265,1400,1260
408,1414,296,1381,1273
409,1408,282,1378,1244
410,1403,284,1384,1230
411,1417,297,1375,1247
412,1432,312,1399,1248
413,1417,286,1386,1269
414,1415,289,1399,1268
415,1404,276,1388,1264
416,1403,285,1407,1223
417,1456,284,1368,1263
418,1408,306,1393,1250
419,1427,261,1387,1265
420,1413,289,1375,1261
421,1402,287,1395,1265
422,1414,290,1400,1277
423,1410,259,1382,1249
424,1402,295,1410,1260
425,1411,280,1396,1249
426,1392,275,1373,1269
427,1413,298,1408,1276
428,1397,280,1376,1253
429,1410,305,1388,1270
430,1383,280,1364,1257
431,1436,280,1396,1248
432,1410,298,1375,1267
433,1404,285,1394,1269
434,1401,272,1398,1263
435,1396,293,1406,1254
436,1400,268,1385,1214
437,1446,310,1377,1226
438,1421,281,1414,1246
439,1414,271,1397,1254
440,1411,276,1394,1258
441,1394,266,1400,1235
442,1387,262,1395,1236
443,1409,267,1397,1251
444,1424,273,1406,1257
445,1384,255,1366,1257
446,1380,244,1338,1233
447,1419,260,1349,1233
448,1398,268,1372,1214
449,1397,279,1394,1198
450,1400,270,1395,1228
451,1368,264,1394,1230
452,1400,270,1384,1257
453,1392,278,1400,1250
454,1401,292,1379,1255
455,1408,277,1366,1261
456,1399,279,1379,1233
457,1423,279,1346,1203
458,1377,314,1372,1229
459,1413,289,1382,1183
460,1397,309,1362,1174
461,1415,273,1389,1236
462,1386,262,1397,1230
463,1416,285,1393,1238
464,1416,266,1403,1251
465,1396,270,1386,1226
466,1409,301,1405,1231
467,1381,282,1380,1218
468,1415,284,1374,1247
469,1396,258,1365,1213
470,1379,261,1371,1245
471,1415,288,1374,1228
472,1379,264,1352,1179
473,1400,270,1368,1237
474,1401,319,1373,1255
475,1404,266,1394,1207
