count,x1,y1,x2,y2
0,2003,1726,1773,1979
1,2033,1721,1818,1965
2,1990,1689,1791,1987
3,2022,1701,1800,1971
4,2076,1704,1826,1971
5,2015,1732,1792,1976
6,2013,1724,1810,1978
7,1996,1704,1809,1959
8,2017,1711,1797,1993
9,2085,1706,1778,1982
10,2035,1736,1789,1997
11,2035,1736,1762,1971
12,2091,1746,1742,1979
13,2091,1777,1809,1965
14,2078,1719,1806,1981
15,2050,1721,1860,1966
16,2103,1702,1882,1971
17,2162,1645,1838,1962
18,2085,1694,1822,1981
19,2144,1702,1834,1965
20,2130,1704,1808,1957
21,2151,1678,1759,1970
22,2139,1700,1783,1959
23,2078,1715,1774,1946
24,2098,1775,1741,1987
25,2113,1744,1729,2010
26,2008,1854,1742,2001
27,2126,1762,1729,1994
28,2130,1773,1699,2002
29,2169,1767,1721,2009
30,2095,1769,1744,2026
31,2003,1783,1726,2025
32,1949,1818,1772,2026
33,1969,1766,1792,2033
34,1974,1718,1776,2018
35,2007,1757,1747,2030
36,2018,1759,1748,2056
37,2113,1754,1716,2063
38,2148,1778,1707,2063
39,2112,1809,1671,2020
40,2163,1833,1646,2035
41,2215,1871,1673,2024
42,2185,1829,1723,2054
43,2237,1864,1681,2051
44,2217,1920,1717,2111
45,2234,1912,1655,2071
46,2209,1989,1649,2124
47,2315,2097,1647,2106
48,2380,2077,1693,2091
49,2268,2004,1702,2067
50,2154,2046,1682,2067
51,2129,2068,1608,2047
52,2045,2035,1597,2046
53,2094,2033,1595,2024
54,2000,2075,1594,2020
55,1998,2087,1607,2006
56,1947,2076,1486,2071
57,1992,2098,1574,1952
58,2334,2281,1550,1937
59,2125,2173,1586,1895
60,2302,2319,1559,1907
61,2211,2258,1528,1895
62,2162,2269,1506,1816
63,2200,2308,1454,1861
64,2167,2268,1502,1907
65,2055,2287,1418,1871
66,2069,2316,1349,1811
67,2040,2330,1311,1804
68,1964,2286,1493,1970
69,1971,2306,1352,1885
70,1940,2302,1328,1825
71,1896,2237,1399,1911
72,1975,2342,1405,1942
73,1906,2383,1519,2007
74,1936,2399,1581,2062
75,1788,2470,1434,2001
76,1713,2351,1511,2007
77,1616,2463,1574,2011
78,1492,2484,1639,2031
79,1584,2476,1432,1985
80,1703,2487,1400,1978
81,1717,2556,1536,2038
82,1429,2411,1784,2056
83,1516,2462,1411,1786
84,1440,2491,1432,1832
85,1469,2465,1513,1829
86,1535,2470,1570,1804
87,1579,2459,1604,1808
88,1367,2302,1551,1811
89,1373,2336,1618,1785
90,1427,2346,1648,1780
91,1484,2352,1634,1765
92,1396,2358,1595,1717
93,1383,2348,1585,1734
94,1388,2320,1612,1683
95,1398,2308,1566,1712
96,1342,2235,1599,1692
97,1395,2261,1533,1658
98,1386,2249,1598,1673
99,1355,2222,1635,1690
100,1248,2134,1619,1673
101,1009,1962,1607,1640
102,1173,2061,1585,1629
103,1191,2064,1553,1611
104,1186,2075,1548,1626
105,1058,1983,1589,1627
106,1196,2069,1560,1618
107,1244,2089,1491,1626
108,1202,2024,1501,1635
109,1144,1997,1466,1641
110,1142,2002,1484,1648
111,1201,1995,1502,1592
112,1113,2028,1178,1271
113,1138,1981,1490,1581
114,1164,1961,1547,1584
115,1173,1953,1565,1575
116,1235,1907,1562,1568
117,1246,1909,1602,1626
118,1179,1936,1283,1345
119,1168,1921,1546,1606
120,1120,1903,1601,1625
121,1197,1930,1633,1639
122,1217,1853,1633,1664
123,1257,1881,1661,1650
124,1158,1848,1669,1668
125,1155,1841,1667,1654
126,1198,1787,1680,1633
127,1172,1815,1699,1666
128,1091,1779,1685,1689
129,1200,1795,1678,1690
130,1109,1689,1723,1675
131,1057,1627,1732,1696
132,1115,1671,1780,1673
133,1177,1633,1780,1648
134,1206,1645,1821,1663
135,1117,1602,1791,1660
136,1217,1600,1763,1696
137,1316,1595,1751,1673
138,1341,1601,1753,1701
139,1372,1597,1745,1718
140,1406,1600,1629,1767
141,1480,1602,1686,1734
142,1447,1643,1745,1734
143,1727,1697,1655,1734
144,1615,1611,1672,1740
145,1683,1676,1753,1735
146,1617,1631,1718,1745
147,1668,1581,1663,1768
148,1713,1526,1657,1778
149,1659,1571,1701,1812
150,1666,1539,1832,1754
151,1588,1566,1987,1626
152,1617,1549,1979,1638
153,1672,1541,1995,1661
154,1589,1535,1979,1705
155,1659,1515,1816,1806
156,1622,1540,1841,1851
157,1655,1493,1866,1836
158,1715,1508,1696,1619
159,1667,1472,1705,1690
160,1736,1503,1812,1651
161,1678,1498,1854,1692
162,1644,1464,2111,1846
163,1677,1417,1908,1796
164,1614,1493,1882,1788
165,1536,1481,1892,1769
166,1671,1420,1917,1752
167,1491,1499,1936,1828
168,1551,1484,1981,1806
169,1532,1487,1942,1786
170,1572,1498,1748,1822
171,1594,1509,2162,2073
172,1634,1526,2087,2099
173,1645,1559,2195,2055
174,1860,1445,2174,2107
175,1879,1432,2211,2064
176,1986,1422,2258,2109
177,2039,1405,2283,2162
178,1965,1452,2109,2045
179,2007,1434,2049,2021
180,1970,1431,2128,2031
181,2039,1513,2080,2019
182,2037,1552,2066,2032
183,2015,1578,1969,2039
184,2046,1524,2044,2084
185,2115,1543,2074,2102
186,2116,1568,1971,2084
187,2052,1565,2024,2053
188,2025,1558,1936,2055
189,1999,1625,1905,2070
190,2073,1702,2039,2120
191,1988,1645,2046,2127
192,2130,1643,1965,2095
193,2126,1619,1992,2130
194,2105,1619,2066,2084
195,2129,1716,1913,1977
196,1952,1830,1776,2004
197,1985,1808,1644,2011
198,2019,1849,1809,2100
199,2052,1834,2132,2327
200,2024,1938,2263,2420
201,2217,2022,2306,2471
202,2177,1930,2100,2300
203,2201,1914,2060,2377
204,2156,1965,2052,2349
205,2467,1922,2043,2345
206,2507,1943,2020,2280
207,2382,1786,1984,2303
208,2357,1794,1778,2203
209,2529,1855,1811,2190
210,2709,1935,1815,2193
211,2530,1864,1855,2211
212,2620,1903,1899,2204
213,2515,1859,1915,2180
214,2441,1855,1911,2201
215,2358,1887,1861,2187
216,2398,1867,1826,2177
217,2370,1836,1840,2202
218,2319,1923,1796,2215
219,2314,1936,1791,2209
220,2382,1941,1801,2232
221,2349,1950,1820,2228
222,2335,2014,1775,2245
223,2316,2074,1777,2237
224,2361,2012,1842,2261
225,2336,2056,1808,2261
226,2325,2072,1788,2219
227,2326,2098,1747,2235
228,2283,2092,1725,2232
229,2233,2118,1698,2182
230,2230,2108,1698,2185
231,2210,2134,1723,2224
232,2217,2200,1725,2205
233,2191,2172,1671,2202
234,2128,2167,1469,2450
235,2148,2194,1931,2213
236,2073,2184,1871,2198
237,2134,2168,1871,2217
238,2103,2194,1787,2125
239,2038,2174,1800,2157
