count,x1,y1,x2,y2
0,2779,1983,2031,2126
1,2744,2024,1848,2269
2,2866,2189,1887,2230
3,2908,2272,1890,2161
4,3012,2295,1885,2150
5,3026,2308,1832,2147
6,3043,2425,1857,2103
7,3083,2433,1724,2008
8,2884,2414,1794,1991
9,2896,2455,1851,2048
10,2799,2455,1856,1918
11,2753,2471,1807,1860
12,2702,2482,1831,1812
13,2629,2544,1748,1805
14,2576,2544,1927,1700
15,2667,2522,1762,1753
16,2795,2521,1807,1790
17,2707,2520,1859,1762
18,2797,2498,1978,1740
19,2739,2588,1783,1406
20,2772,2539,1900,1351
21,2645,2557,2004,1376
22,2609,2540,2309,1444
23,2510,2542,2400,1499
24,2487,2498,2522,1380
25,2357,2503,2044,1163
26,2353,2472,2082,1044
27,2252,2452,2153,1053
28,2196,2488,2221,1075
29,2065,2448,2080,1116
30,1999,2380,2078,1186
31,2054,2361,2156,1241
32,1938,2347,2200,1250
33,1963,2303,2222,1263
34,1953,2241,2280,1382
35,1872,2183,2222,1433
36,1773,2058,2396,1394
37,1728,2017,2500,1380
38,1698,1999,2529,1355
39,1592,1916,2605,1277
40,1620,1958,2546,1252
41,1817,2006,2360,1331
42,1834,1952,2380,1278
43,1826,1923,2509,1286
44,1821,1868,3020,1075
45,1846,1799,2330,939
46,1848,1847,2754,1369
47,1903,1758,2709,1422
48,1841,1754,2652,1213
49,1841,1638,2763,1337
50,1810,1605,2853,1305
51,1779,1526,2688,1191
52,1802,1488,2928,1465
53,1411,1701,2954,1509
54,1658,1630,2840,1561
55,1747,1556,2800,1500
56,1702,1526,2750,1611
57,1792,1418,2746,1580
58,1772,1365,2663,1556
59,1907,1379,2851,1683
60,1977,1343,2839,1734
61,2070,1321,2773,1733
62,2022,1273,2847,1789
63,2031,1229,3037,1848
64,2028,1213,3144,1970
65,2056,1230,3108,2046
66,2113,1286,3475,1827
67,2119,1278,2885,1852
68,2125,1248,3250,2088
69,2180,1250,2751,2026
70,2199,1244,2782,2092
71,2107,1137,3078,2221
72,2227,1205,2853,2118
73,2237,1188,2737,2118
74,2278,1177,2868,2087
75,2367,1306,2769,2155
76,2313,1297,2947,2209
77,2338,1311,2712,2294
78,2308,1416,2828,2252
79,2345,1359,2616,2365
80,2387,1268,2656,2361
81,2362,1221,2643,2410
82,2337,1201,2635,2429
83,2394,1162,2562,2371
84,2425,1163,2587,2399
85,2508,1152,2595,2425
86,2483,1218,2597,2449
87,2501,1241,2574,2449
88,2520,1214,2603,2461
89,2546,1229,2616,2463
90,2566,1244,2619,2515
91,2541,1320,2654,2514
92,2608,1318,2604,2450
93,3098,1057,2423,2694
94,2675,1393,2420,2657
95,2737,1382,2250,2526
96,2738,1434,2408,2350
97,2806,1478,2463,2358
98,2864,1512,2310,2473
99,2917,1579,2309,2459
100,2902,1573,2416,2425
101,2926,1549,2359,2349
102,2943,1605,2269,2303
103,3016,1616,2273,2337
104,3104,1654,2274,2294
105,3214,1681,2285,2295
106,3211,1675,2260,2279
107,3139,1663,2229,2261
108,3092,1539,2258,2255
109,3121,1702,2177,2253
110,2903,1790,2176,2232
111,3257,1631,2078,2197
112,3179,1696,2071,2159
113,2968,1734,2013,2126
114,2942,1847,1958,2133
115,2972,1867,1897,2120
116,2933,1921,1889,2059
117,2999,1962,1950,2081
118,2999,1976,1958,2077
119,3128,2085,1899,1984
120,2963,2010,1938,2041
121,3129,2135,2013,2077
122,3292,2279,1884,2114
123,3450,2260,1850,2204
124,2863,2143,1941,2171
125,2901,2175,1898,2146
126,2972,2286,1844,2168
127,2981,2288,1866,2156
128,3002,2331,1865,2069
129,2891,2342,1875,2067
130,2941,2325,1911,2036
131,2857,2338,1835,2000
132,2793,2327,1791,1968
133,2800,2311,1820,1862
134,2710,2352,1806,1905
135,2652,2325,1628,2010
136,2696,2316,1696,1871
137,2636,2333,1774,1759
138,2653,2369,1600,1893
139,2598,2395,1656,1894
140,2575,2388,1783,1791
141,2616,2451,1769,1775
142,2648,2476,1772,1771
143,2579,2458,1802,1702
144,2629,2438,1774,1683
145,2784,2463,1716,1736
146,2904,2450,1592,1749
147,2824,2463,1647,1763
148,2792,2487,1641,1776
149,2775,2528,1650,1737
150,2852,2522,1652,1743
151,2785,2546,1766,1719
152,2771,2579,1816,1738
153,2731,2550,1938,1698
154,2628,2575,1989,1672
155,2640,2540,2099,1688
156,2579,2547,2126,1649
157,2520,2563,2158,1592
158,2476,2572,2122,1488
159,2425,2653,2255,1465
160,2379,2669,2082,1382
161,2475,2633,2115,1431
162,2379,2621,2160,1459
163,2392,2643,2176,1421
164,2285,2625,2178,1379
165,2259,2610,2207,1396
166,2326,2677,2304,1420
167,2303,2639,2513,1435
168,2235,2603,2580,1415
169,2251,2635,2605,1351
170,2222,2587,2648,1410
171,2090,2541,2361,1299
172,2117,2557,2152,1232
173,2120,2508,2053,1054
174,2020,2447,2232,1199
175,2062,2452,2357,1250
176,2019,2385,2457,1210
177,1990,2345,2390,1302
178,1960,2368,2394,1233
179,1952,2340,2420,1179
180,1919,2332,2316,1306
181,1897,2290,2301,1278
182,1900,2227,2484,1216
183,1860,2213,2413,1320
184,1858,2189,2431,1268
185,1818,2133,2443,1289
186,1787,2089,2392,1297
187,1860,2199,2460,1318
188,1917,2305,2544,1377
189,1978,2222,2580,1361
190,1938,2199,2534,1335
191,1937,2120,2623,1393
192,1855,2085,2636,1333
193,1843,2051,2762,1370
194,1889,2041,2734,1367
195,1891,1984,2581,1332
196,1870,1966,2599,1319
197,1857,1903,2639,1316
198,1863,1892,2573,1306
199,1917,1876,2584,1351
200,1913,1830,2773,1184
201,1834,1788,2675,1236
202,1878,1738,2773,1478
203,1868,1722,2717,1482
204,1831,1691,2686,1479
205,1893,1647,2689,1570
206,1861,1690,2713,1597
207,1851,1570,2740,1592
208,1537,1674,2806,1560
209,1745,1582,2740,1488
210,1580,1650,2682,1420
211,1595,1620,2838,1575
212,1692,1576,2788,1511
213,1683,1545,2798,1489
214,1684,1542,2747,1370
215,1717,1534,2149,536
