count,x1,y1,x2,y2
0,14377,105,14392,95
1,14380,107,14465,125
2,14433,52,14367,95
3,14482,112,14425,117
4,14396,65,14408,64
5,14426,77,14416,88
6,14426,142,14414,53
7,14378,111,14361,43
8,14383,92,14433,110
9,14405,84,14442,90
10,14442,67,14441,114
11,14411,89,14460,114
12,14368,113,14657,169
13,14445,88,14661,179
14,14387,104,14391,100
15,14680,165,14352,111
16,14411,75,14418,99
17,14415,86,14421,122
18,14382,88,14391,100
19,14391,20,14431,72
20,14433,95,14428,92
21,14401,55,14411,77
22,14413,136,14366,76
23,14405,76,14407,98
24,14407,82,14640,189
25,14430,123,14361,48
26,14432,83,14367,89
27,14406,110,14352,43
28,14442,77,14370,107
29,14657,169,14372,102
30,14345,47,14419,91
31,14411,26,14322,97
32,14405,90,14406,102
33,14434,94,14376,83
34,14412,117,14369,60
35,14453,115,14379,92
36,14413,68,14369,85
37,14442,90,14429,48
38,14422,134,14363,142
39,14383,98,14433,36
40,14393,81,14389,94
41,14466,85,14439,32
42,14391,74,14399,132
43,14444,128,14404,85
44,14409,113,14418,82
45,14386,37,14453,58
46,14416,42,14458,83
47,14369,94,14431,128
48,14493,86,14412,31
49,14407,113,14459,117
50,14455,81,14403,89
51,14412,103,14370,77
52,14411,-25,14442,67
53,14455,90,14354,86
54,14457,131,14437,113
55,14441,67,14458,96
56,14440,57,14460,96
57,14372,53,14679,133
58,14428,105,14423,18
59,14408,49,14389,80
60,14396,99,14488,95
61,14441,48,14435,118
62,14455,76,14428,52
63,14421,94,14365,90
64,14423,67,14455,69
65,14384,95,14451,95
66,14428,96,14411,129
67,14405,80,14444,110
68,14376,91,14482,131
69,14359,68,14396,124
70,14433,110,14381,114
71,14459,64,14387,93
72,14446,21,14391,64
73,14351,87,14445,80
74,14428,133,14384,88
75,14361,48,14431,20
76,14692,149,14414,118
77,14465,125,14398,79
78,14364,64,14704,173
79,14384,53,14708,151
80,14374,70,14367,53
81,14638,195,14408,30
82,14408,49,14407,106
83,14407,98,14392,110
84,14401,128,14362,57
85,14366,76,14404,120
86,14410,34,14390,60
87,14378,123,14367,84
88,14373,48,14365,90
89,14447,127,14405,41
90,14373,123,14403,91
91,14378,79,14408,127
92,14438,106,14359,15
93,14375,70,14370,77
94,14446,68,14364,91
95,14418,114,14410,117
96,14324,91,14400,128
97,14427,117,14351,77
98,14677,196,14399,85
99,14394,87,14425,121
100,14382,124,14418,70
101,14389,59,14420,44
102,14375,63,14402,55
103,14390,84,14392,89
104,14346,35,14425,121
105,14363,102,14374,59
106,14374,59,14437,107
107,14437,107,14396,106
108,14398,103,14443,47
109,14352,38,14378,70
110,14370,77,14381,115
111,14341,81,14649,160
112,14370,107,14676,167
113,14404,116,14340,118
114,14463,99,14353,38
115,14454,133,14404,81
116,14455,110,14370,107
117,14407,82,14428,119
118,14453,91,14424,73
119,14425,70,14409,78
120,14443,122,14366,76
121,14432,117,14402,74
122,14401,85,14413,136
123,14402,72,14413,136
124,14394,108,14363,69
125,14419,94,14397,71
126,14401,128,14411,89
127,14420,102,14682,189
128,14355,14,14402,72
129,14398,82,14657,188
130,14483,105,14429,100
131,14409,78,14432,63
132,14408,89,14434,89
133,14357,48,14392,95
134,14358,34,14411,60
135,14446,126,14429,57
136,14442,137,14424,56
137,14393,31,14413,68
138,14393,98,14457,87
139,14380,78,14451,95
140,14383,98,14429,104
141,14420,123,14457,60
142,14415,86,14361,72
143,14384,82,14411,75
144,14662,168,14376,68
145,14358,39,14440,35
146,14665,213,14433,86
147,14686,171,14721,166
148,14350,55,14402,74
149,14432,63,14424,100
150,14700,161,14676,180
151,14653,179,14424,114
152,14653,170,14437,58
153,14377,105,14361,101
154,14441,91,14462,100
155,14380,122,14366,100
156,14382,134,14380,78
157,14403,74,14430,132
158,14351,88,14380,145
159,14403,128,14454,100
160,14375,135,14425,120
161,14707,181,14640,178
162,14394,104,14359,132
163,14451,95,14397,143
164,14422,101,14353,85
165,14355,68,14389,49
166,14438,88,14437,113
167,14395,74,14448,51
168,14347,98,14416,88
169,14442,90,14456,111
170,14345,115,14383,106
171,14415,130,14403,77
172,14358,102,14403,49
173,14397,60,14384,95
174,14412,27,14384,53
175,14378,111,14396,130
176,14680,161,14428,133
177,14458,71,14394,114
178,14361,79,14394,117
179,14365,62,14719,178
180,14375,112,14438,88
181,14361,102,14446,119
182,14340,87,14380,145
183,14420,103,14452,61
184,14364,91,14375,94
