count,x1,y1,x2,y2
0,2472,2072,1267,2180
1,2467,2072,1318,2195
2,2499,2077,1276,2187
3,2477,2109,1282,2151
4,2511,2058,1275,2167
5,2518,2090,1223,2163
6,2507,2070,1262,2177
7,2452,2050,1249,2192
8,2499,2057,1241,2183
9,2478,2057,1233,2144
10,2488,2083,1282,2184
11,2462,2072,1239,2179
12,2494,2066,1258,2206
13,2535,2067,1296,2168
14,2537,2109,1252,2183
15,2528,2092,1272,2171
16,2543,2074,1342,2211
17,2538,2104,1281,2184
18,2508,2101,1256,2195
19,2513,2130,1527,2045
20,2425,2132,1558,2000
21,2503,2145,1589,2017
22,2470,2186,1575,2013
23,2401,2187,1596,1946
24,2459,2232,1613,1979
25,2442,2224,1654,1984
26,2424,2236,1378,1769
27,2440,2247,1476,1818
28,2469,2291,1492,1829
29,2478,2322,1536,1837
30,2388,2329,1549,1867
31,2477,2412,1479,1763
32,2502,2398,1540,1789
33,2406,2359,1537,1816
34,2312,2320,1598,1807
35,2413,2379,1657,1806
36,2591,2451,1614,1781
37,2576,2537,1679,1793
38,2617,2547,1694,1701
39,2467,2477,1723,1708
40,2480,2504,1714,1626
41,2499,2541,1733,1605
42,2423,2528,1790,1597
43,2280,2457,1707,1584
44,2290,2449,1717,1581
45,2403,2528,1734,1495
46,2434,2512,1732,1521
47,2511,2547,1733,1497
48,2400,2518,1745,1488
49,2379,2572,1683,1453
50,2514,2601,1717,1461
51,2369,2488,1735,1446
52,2393,2496,1723,1442
53,2348,2474,1662,1449
54,2155,2319,1763,1416
55,1848,2455,1755,1380
56,1731,2645,1786,1375
57,1601,2520,1846,1441
58,1705,2742,1787,1428
59,1602,2438,1736,1395
60,1687,2527,1730,1416
61,1730,2486,1780,1408
62,1444,2394,1794,1434
63,1346,2347,1775,1426
64,1344,2398,1826,1441
65,1270,2341,1897,1420
66,1367,2411,2008,1394
67,1331,2423,1859,1515
68,1345,2407,1887,1494
69,1354,2383,1954,1504
70,1320,2379,1959,1488
71,1299,2383,2011,1481
72,1331,2361,2026,1489
73,1312,2327,2053,1516
74,1311,2328,2143,1509
75,1262,2266,2064,1517
76,1238,2236,2101,1542
77,1227,2216,2133,1531
78,1218,2192,2174,1544
79,1240,2170,2126,1517
80,1250,2161,2165,1542
81,1220,2137,2237,1466
82,1273,2119,2154,1555
83,1212,2101,2176,1586
84,1182,2045,2185,1632
85,1246,2058,2297,1726
86,1231,2039,2397,1752
87,1207,1998,2391,1759
88,1254,1982,2298,1731
89,1199,1993,2515,1623
90,1222,1964,2548,1556
91,1193,1938,2427,1696
92,1239,1873,2247,1749
93,1191,1878,2278,1695
94,1156,1830,2329,1715
95,1218,1794,2365,1773
96,1308,1756,2344,1757
97,1293,1786,2440,1821
98,1201,1805,2412,1789
99,1365,1791,2408,1801
